DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa)
2017-08-13 00:00:27 +0800, BME280, 28.559999, 59.212891, 1006.355
2017-08-13 00:00:59 +0800, BME280, 28.559999, 59.224609, 1006.362
2017-08-13 00:01:30 +0800, BME280, 28.559999, 59.268555, 1006.365
2017-08-13 00:02:02 +0800, BME280, 28.549999, 59.043945, 1006.349
2017-08-13 00:02:34 +0800, BME280, 28.549999, 59.122070, 1006.314
2017-08-13 00:03:05 +0800, BME280, 28.559999, 59.133789, 1006.310
2017-08-13 00:03:37 +0800, BME280, 28.559999, 59.257812, 1006.306
2017-08-13 00:04:09 +0800, BME280, 28.559999, 59.246094, 1006.305
2017-08-13 00:04:40 +0800, BME280, 28.559999, 59.202148, 1006.304
2017-08-13 00:05:12 +0800, BME280, 28.559999, 59.224609, 1006.286
2017-08-13 00:05:43 +0800, BME280, 28.559999, 59.201172, 1006.264
2017-08-13 00:06:15 +0800, BME280, 28.559999, 59.256836, 1006.295
2017-08-13 00:06:47 +0800, BME280, 28.559999, 59.144531, 1006.287
2017-08-13 00:07:18 +0800, BME280, 28.559999, 59.179688, 1006.295
2017-08-13 00:07:50 +0800, BME280, 28.559999, 59.178711, 1006.270
2017-08-13 00:08:22 +0800, BME280, 28.559999, 59.021484, 1006.277
2017-08-13 00:08:53 +0800, BME280, 28.559999, 59.212891, 1006.282
2017-08-13 00:09:25 +0800, BME280, 28.570000, 59.225586, 1006.267
2017-08-13 00:09:57 +0800, BME280, 28.559999, 59.224609, 1006.293
2017-08-13 00:10:28 +0800, BME280, 28.559999, 59.291016, 1006.289
2017-08-13 00:11:00 +0800, BME280, 28.559999, 59.145508, 1006.265
2017-08-13 00:11:32 +0800, BME280, 28.559999, 59.144531, 1006.247
2017-08-13 00:12:03 +0800, BME280, 28.559999, 59.211914, 1006.238
2017-08-13 00:12:35 +0800, BME280, 28.559999, 59.279297, 1006.262
2017-08-13 00:13:07 +0800, BME280, 28.559999, 59.189453, 1006.279
2017-08-13 00:13:38 +0800, BME280, 28.559999, 59.166992, 1006.280
2017-08-13 00:14:10 +0800, BME280, 28.559999, 59.201172, 1006.290
2017-08-13 00:14:41 +0800, BME280, 28.559999, 59.234375, 1006.268
2017-08-13 00:15:13 +0800, BME280, 28.559999, 59.279297, 1006.288
2017-08-13 00:15:45 +0800, BME280, 28.559999, 59.313477, 1006.300
2017-08-13 00:16:17 +0800, BME280, 28.559999, 59.078125, 1006.300
2017-08-13 00:16:48 +0800, BME280, 28.559999, 59.178711, 1006.312
2017-08-13 00:17:20 +0800, BME280, 28.559999, 59.301758, 1006.319
2017-08-13 00:17:52 +0800, BME280, 28.559999, 59.257812, 1006.329
2017-08-13 00:18:23 +0800, BME280, 28.559999, 59.256836, 1006.300
2017-08-13 00:18:55 +0800, BME280, 28.559999, 59.246094, 1006.344
2017-08-13 00:19:27 +0800, BME280, 28.559999, 59.223633, 1006.304
2017-08-13 00:19:58 +0800, BME280, 28.559999, 59.279297, 1006.326
2017-08-13 00:20:30 +0800, BME280, 28.559999, 59.314453, 1006.328
2017-08-13 00:21:02 +0800, BME280, 28.559999, 58.988281, 1006.298
2017-08-13 00:21:34 +0800, BME280, 28.559999, 59.190430, 1006.298
2017-08-13 00:22:05 +0800, BME280, 28.570000, 59.225586, 1006.307
2017-08-13 00:22:37 +0800, BME280, 28.570000, 59.259766, 1006.284
2017-08-13 00:23:09 +0800, BME280, 28.559999, 59.247070, 1006.311
2017-08-13 00:23:40 +0800, BME280, 28.559999, 59.269531, 1006.285
2017-08-13 00:24:12 +0800, BME280, 28.559999, 59.145508, 1006.276
2017-08-13 00:24:44 +0800, BME280, 28.559999, 59.291016, 1006.248
2017-08-13 00:25:15 +0800, BME280, 28.559999, 59.256836, 1006.257
2017-08-13 00:25:47 +0800, BME280, 28.559999, 59.144531, 1006.220
2017-08-13 00:26:19 +0800, BME280, 28.559999, 59.268555, 1006.215
2017-08-13 00:26:50 +0800, BME280, 28.559999, 59.223633, 1006.275
2017-08-13 00:27:22 +0800, BME280, 28.559999, 59.268555, 1006.279
2017-08-13 00:27:54 +0800, BME280, 28.549999, 59.189453, 1006.249
2017-08-13 00:28:25 +0800, BME280, 28.559999, 59.212891, 1006.264
2017-08-13 00:28:57 +0800, BME280, 28.559999, 59.247070, 1006.261
2017-08-13 00:29:29 +0800, BME280, 28.559999, 59.211914, 1006.252
2017-08-13 00:30:01 +0800, BME280, 28.559999, 59.201172, 1006.261
2017-08-13 00:30:33 +0800, BME280, 28.559999, 59.235352, 1006.258
2017-08-13 00:31:05 +0800, BME280, 28.559999, 59.211914, 1006.231
2017-08-13 00:31:36 +0800, BME280, 28.559999, 59.112305, 1006.262
2017-08-13 00:32:08 +0800, BME280, 28.549999, 59.122070, 1006.274
2017-08-13 00:32:40 +0800, BME280, 28.559999, 59.100586, 1006.287
2017-08-13 00:33:11 +0800, BME280, 28.559999, 59.268555, 1006.282
2017-08-13 00:33:43 +0800, BME280, 28.559999, 59.313477, 1006.275
2017-08-13 00:34:14 +0800, BME280, 28.559999, 59.358398, 1006.286
2017-08-13 00:34:46 +0800, BME280, 28.559999, 59.369141, 1006.280
2017-08-13 00:35:18 +0800, BME280, 28.559999, 59.313477, 1006.317
2017-08-13 00:35:50 +0800, BME280, 28.559999, 59.314453, 1006.274
2017-08-13 00:36:21 +0800, BME280, 28.559999, 59.313477, 1006.259
2017-08-13 00:36:53 +0800, BME280, 28.559999, 59.280273, 1006.250
2017-08-13 00:37:25 +0800, BME280, 28.559999, 59.358398, 1006.292
