DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa)
2017-12-13 00:00:14 +0800, BME280, 25.980000, 52.240234, 1017.235
2017-12-13 00:00:46 +0800, BME280, 25.969999, 52.237305, 1017.206
2017-12-13 00:01:17 +0800, BME280, 25.980000, 52.250977, 1017.222
2017-12-13 00:01:49 +0800, BME280, 25.980000, 52.228516, 1017.225
2017-12-13 00:02:20 +0800, BME280, 25.969999, 52.237305, 1017.194
2017-12-13 00:02:52 +0800, BME280, 25.980000, 52.239258, 1017.165
2017-12-13 00:03:24 +0800, BME280, 25.980000, 52.228516, 1017.212
2017-12-13 00:03:55 +0800, BME280, 25.950001, 52.247070, 1017.198
2017-12-13 00:04:27 +0800, BME280, 25.980000, 52.227539, 1017.209
2017-12-13 00:04:58 +0800, BME280, 25.980000, 52.217773, 1017.364
2017-12-13 00:05:30 +0800, BME280, 25.980000, 52.260742, 1017.314
2017-12-13 00:06:01 +0800, BME280, 25.959999, 52.293945, 1017.284
2017-12-13 00:06:33 +0800, BME280, 25.959999, 52.304688, 1017.270
2017-12-13 00:07:04 +0800, BME280, 25.959999, 52.326172, 1017.272
2017-12-13 00:07:36 +0800, BME280, 25.969999, 52.360352, 1017.254
2017-12-13 00:08:07 +0800, BME280, 25.969999, 52.372070, 1017.206
2017-12-13 00:08:39 +0800, BME280, 25.959999, 52.405273, 1017.235
2017-12-13 00:09:11 +0800, BME280, 25.959999, 52.437500, 1017.293
2017-12-13 00:09:42 +0800, BME280, 25.950001, 52.449219, 1017.301
2017-12-13 00:10:14 +0800, BME280, 25.950001, 52.470703, 1017.169
2017-12-13 00:10:45 +0800, BME280, 25.930000, 52.535156, 1017.219
2017-12-13 00:11:17 +0800, BME280, 25.930000, 52.547852, 1017.226
2017-12-13 00:11:49 +0800, BME280, 25.940001, 52.547852, 1017.248
2017-12-13 00:12:20 +0800, BME280, 25.940001, 52.536133, 1017.257
2017-12-13 00:12:52 +0800, BME280, 25.959999, 52.516602, 1017.210
2017-12-13 00:13:23 +0800, BME280, 25.950001, 52.537109, 1017.206
2017-12-13 00:13:55 +0800, BME280, 25.930000, 52.567383, 1017.160
2017-12-13 00:14:27 +0800, BME280, 25.940001, 52.558594, 1017.275
2017-12-13 00:14:58 +0800, BME280, 25.940001, 52.558594, 1017.253
2017-12-13 00:15:30 +0800, BME280, 25.920000, 52.589844, 1017.218
2017-12-13 00:16:01 +0800, BME280, 25.930000, 52.613281, 1017.246
2017-12-13 00:16:33 +0800, BME280, 25.940001, 52.602539, 1017.358
2017-12-13 00:17:05 +0800, BME280, 25.940001, 52.614258, 1017.292
2017-12-13 00:17:36 +0800, BME280, 25.950001, 52.604492, 1017.284
2017-12-13 00:18:08 +0800, BME280, 25.930000, 52.635742, 1017.283
2017-12-13 00:18:39 +0800, BME280, 25.920000, 52.702148, 1017.376
2017-12-13 00:19:11 +0800, BME280, 25.920000, 52.690430, 1017.307
2017-12-13 00:19:42 +0800, BME280, 25.920000, 52.702148, 1017.367
