DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa)
2017-11-24 00:00:24 +0800, BME280, 24.990000, 56.331055, 1019.578
2017-11-24 00:00:56 +0800, BME280, 25.000000, 56.353516, 1019.592
2017-11-24 00:01:27 +0800, BME280, 24.969999, 56.319336, 1019.536
2017-11-24 00:01:59 +0800, BME280, 25.010000, 56.387695, 1019.581
2017-11-24 00:02:31 +0800, BME280, 24.990000, 56.353516, 1019.551
2017-11-24 00:03:02 +0800, BME280, 25.000000, 56.364258, 1019.628
2017-11-24 00:03:34 +0800, BME280, 25.010000, 56.376953, 1019.608
2017-11-24 00:04:05 +0800, BME280, 25.010000, 56.387695, 1019.741
2017-11-24 00:04:37 +0800, BME280, 25.010000, 56.320312, 1019.742
2017-11-24 00:05:08 +0800, BME280, 25.020000, 56.366211, 1019.767
2017-11-24 00:05:40 +0800, BME280, 25.020000, 56.343750, 1019.768
2017-11-24 00:06:12 +0800, BME280, 25.010000, 56.332031, 1019.763
2017-11-24 00:06:43 +0800, BME280, 25.020000, 56.355469, 1019.755
2017-11-24 00:07:15 +0800, BME280, 25.000000, 56.364258, 1019.740
2017-11-24 00:07:46 +0800, BME280, 25.020000, 56.388672, 1019.754
2017-11-24 00:08:18 +0800, BME280, 25.010000, 56.410156, 1019.746
2017-11-24 00:08:50 +0800, BME280, 25.020000, 56.400391, 1019.756
2017-11-24 00:09:21 +0800, BME280, 25.020000, 56.444336, 1019.757
2017-11-24 00:09:53 +0800, BME280, 25.010000, 56.443359, 1019.766
2017-11-24 00:10:24 +0800, BME280, 25.010000, 56.443359, 1019.762
2017-11-24 00:10:56 +0800, BME280, 25.020000, 56.444336, 1019.805
2017-11-24 00:11:27 +0800, BME280, 25.000000, 56.442383, 1019.758
2017-11-24 00:11:59 +0800, BME280, 24.990000, 56.531250, 1019.740
2017-11-24 00:12:30 +0800, BME280, 25.000000, 56.442383, 1019.750
2017-11-24 00:13:02 +0800, BME280, 24.950001, 56.469727, 1019.680
2017-11-24 00:13:33 +0800, BME280, 25.010000, 56.454102, 1019.839
2017-11-24 00:14:05 +0800, BME280, 25.000000, 56.464844, 1019.787
2017-11-24 00:14:36 +0800, BME280, 25.000000, 56.475586, 1019.787
2017-11-24 00:15:08 +0800, BME280, 25.000000, 56.453125, 1019.804
2017-11-24 00:15:39 +0800, BME280, 25.010000, 56.420898, 1019.807
2017-11-24 00:16:11 +0800, BME280, 25.010000, 56.443359, 1019.792
2017-11-24 00:16:42 +0800, BME280, 25.000000, 56.397461, 1019.788
2017-11-24 00:17:14 +0800, BME280, 25.000000, 56.353516, 1019.769
2017-11-24 00:17:46 +0800, BME280, 25.000000, 56.341797, 1019.784
2017-11-24 00:18:23 +0800, BME280, 25.000000, 56.308594, 1019.807
2017-11-24 00:18:55 +0800, BME280, 25.000000, 56.263672, 1019.771
2017-11-24 00:19:26 +0800, BME280, 25.000000, 56.241211, 1019.754
2017-11-24 00:19:58 +0800, BME280, 25.000000, 56.174805, 1019.781
2017-11-24 00:20:30 +0800, BME280, 25.010000, 56.165039, 1019.803
2017-11-24 00:21:01 +0800, BME280, 25.000000, 56.152344, 1019.791
2017-11-24 00:21:33 +0800, BME280, 25.000000, 56.119141, 1019.759
2017-11-24 00:22:04 +0800, BME280, 25.000000, 56.096680, 1019.760
2017-11-24 00:22:36 +0800, BME280, 25.000000, 56.096680, 1019.831
2017-11-24 00:23:07 +0800, BME280, 24.980000, 56.060547, 1019.836
2017-11-24 00:23:39 +0800, BME280, 25.000000, 56.007812, 1019.848
2017-11-24 00:24:11 +0800, BME280, 24.990000, 56.050781, 1019.801
2017-11-24 00:24:42 +0800, BME280, 24.990000, 56.051758, 1019.863
2017-11-24 00:25:14 +0800, BME280, 25.000000, 56.018555, 1019.848
2017-11-24 00:25:45 +0800, BME280, 25.000000, 55.962891, 1019.886
2017-11-24 00:26:17 +0800, BME280, 25.000000, 55.940430, 1019.864
2017-11-24 00:26:48 +0800, BME280, 25.000000, 55.896484, 1019.890
2017-11-24 00:27:20 +0800, BME280, 24.990000, 55.862305, 1019.869
2017-11-24 00:27:51 +0800, BME280, 25.000000, 55.929688, 1019.935
2017-11-24 00:28:23 +0800, BME280, 25.000000, 55.896484, 1019.946
2017-11-24 00:28:55 +0800, BME280, 24.990000, 55.828125, 1019.921
2017-11-24 00:29:26 +0800, BME280, 24.990000, 55.818359, 1019.952
2017-11-24 00:29:58 +0800, BME280, 24.990000, 55.839844, 1019.918
2017-11-24 00:30:29 +0800, BME280, 25.000000, 55.884766, 1019.957
2017-11-24 00:31:01 +0800, BME280, 25.010000, 55.786133, 1019.961
2017-11-24 00:31:32 +0800, BME280, 24.980000, 55.782227, 1019.951
2017-11-24 00:32:04 +0800, BME280, 24.990000, 55.750977, 1019.997
2017-11-24 00:32:35 +0800, BME280, 25.000000, 55.717773, 1019.982
2017-11-24 00:33:07 +0800, BME280, 25.010000, 55.718750, 1019.988
2017-11-24 00:33:38 +0800, BME280, 25.000000, 55.750977, 1019.963
2017-11-24 00:34:10 +0800, BME280, 25.000000, 55.740234, 1019.944
2017-11-24 00:34:41 +0800, BME280, 25.010000, 55.696289, 1019.918
2017-11-24 00:35:13 +0800, BME280, 25.010000, 55.607422, 1019.922
2017-11-24 00:35:44 +0800, BME280, 25.010000, 55.672852, 1019.915
2017-11-24 00:36:16 +0800, BME280, 25.000000, 55.617188, 1019.907
2017-11-24 00:36:48 +0800, BME280, 25.000000, 55.606445, 1019.944
2017-11-24 00:37:19 +0800, BME280, 24.990000, 55.594727, 1019.949
2017-11-24 00:37:51 +0800, BME280, 25.000000, 55.572266, 1019.986
2017-11-24 00:38:23 +0800, BME280, 25.000000, 55.539062, 1019.934
2017-11-24 00:38:54 +0800, BME280, 25.000000, 55.539062, 1020.007
2017-11-24 00:39:26 +0800, BME280, 25.000000, 55.495117, 1019.976
2017-11-24 00:39:57 +0800, BME280, 24.990000, 55.449219, 1019.970
2017-11-24 00:40:29 +0800, BME280, 25.000000, 55.472656, 1020.038
2017-11-24 00:41:00 +0800, BME280, 25.010000, 55.451172, 1020.054
2017-11-24 00:41:32 +0800, BME280, 25.010000, 55.417969, 1020.064
2017-11-24 00:42:03 +0800, BME280, 25.000000, 55.372070, 1020.017
2017-11-24 00:42:35 +0800, BME280, 25.000000, 55.360352, 1020.047
2017-11-24 00:43:06 +0800, BME280, 25.000000, 55.349609, 1020.060
2017-11-24 00:43:38 +0800, BME280, 24.959999, 55.300781, 1020.042
2017-11-24 00:44:10 +0800, BME280, 25.000000, 55.293945, 1020.144
2017-11-24 00:44:42 +0800, BME280, 25.010000, 55.284180, 1020.130
2017-11-24 00:45:13 +0800, BME280, 25.010000, 55.317383, 1020.125
2017-11-24 00:45:45 +0800, BME280, 25.000000, 55.293945, 1020.131
2017-11-24 00:46:16 +0800, BME280, 25.000000, 55.284180, 1020.131
2017-11-24 00:46:48 +0800, BME280, 25.000000, 55.226562, 1020.144
2017-11-24 00:47:19 +0800, BME280, 24.969999, 55.179688, 1020.104
2017-11-24 00:47:51 +0800, BME280, 25.000000, 55.170898, 1020.150
2017-11-24 00:48:22 +0800, BME280, 25.000000, 55.205078, 1020.131
2017-11-24 00:48:54 +0800, BME280, 25.020000, 55.151367, 1020.112
2017-11-24 00:49:25 +0800, BME280, 25.000000, 55.071289, 1020.101
2017-11-24 00:49:57 +0800, BME280, 25.000000, 55.149414, 1020.152
2017-11-24 00:50:28 +0800, BME280, 25.010000, 55.083008, 1020.115
2017-11-24 00:51:00 +0800, BME280, 24.990000, 55.058594, 1020.136
2017-11-24 00:51:31 +0800, BME280, 25.000000, 55.026367, 1020.089
2017-11-24 00:52:03 +0800, BME280, 25.000000, 55.059570, 1020.101
2017-11-24 00:52:35 +0800, BME280, 25.000000, 55.037109, 1020.109
2017-11-24 00:53:06 +0800, BME280, 25.000000, 54.925781, 1020.127
2017-11-24 00:53:38 +0800, BME280, 25.000000, 55.037109, 1020.134
2017-11-24 00:54:09 +0800, BME280, 24.990000, 55.036133, 1020.070
2017-11-24 00:54:41 +0800, BME280, 24.969999, 55.014648, 1020.003
2017-11-24 00:55:12 +0800, BME280, 25.000000, 55.003906, 1020.092
2017-11-24 00:55:44 +0800, BME280, 24.980000, 54.979492, 1020.118
2017-11-24 00:56:16 +0800, BME280, 24.990000, 54.923828, 1020.099
2017-11-24 00:56:47 +0800, BME280, 24.990000, 54.958008, 1020.082
2017-11-24 00:57:19 +0800, BME280, 24.980000, 54.946289, 1020.022
2017-11-24 00:57:50 +0800, BME280, 24.969999, 55.012695, 1020.109
2017-11-24 00:58:22 +0800, BME280, 24.980000, 54.923828, 1020.027
2017-11-24 00:58:53 +0800, BME280, 24.980000, 54.912109, 1020.085
2017-11-24 00:59:25 +0800, BME280, 24.959999, 54.868164, 1020.063
2017-11-24 00:59:56 +0800, BME280, 24.980000, 54.889648, 1020.128
2017-11-24 01:00:28 +0800, BME280, 24.990000, 54.891602, 1020.135
2017-11-24 01:01:00 +0800, BME280, 24.980000, 54.878906, 1020.125
2017-11-24 01:01:31 +0800, BME280, 24.980000, 54.868164, 1020.096
2017-11-24 01:02:09 +0800, BME280, 24.980000, 54.823242, 1020.142
2017-11-24 01:02:41 +0800, BME280, 24.980000, 54.778320, 1020.146
2017-11-24 01:03:12 +0800, BME280, 24.980000, 54.812500, 1020.161
2017-11-24 01:03:44 +0800, BME280, 24.969999, 54.823242, 1020.132
2017-11-24 01:04:15 +0800, BME280, 24.990000, 54.780273, 1020.168
2017-11-24 01:04:47 +0800, BME280, 24.980000, 54.756836, 1020.159
2017-11-24 01:05:19 +0800, BME280, 24.950001, 54.778320, 1020.096
2017-11-24 01:05:50 +0800, BME280, 24.990000, 54.723633, 1020.106
2017-11-24 01:06:22 +0800, BME280, 24.990000, 54.712891, 1020.203
2017-11-24 01:06:54 +0800, BME280, 24.980000, 54.678711, 1020.183
2017-11-24 01:07:25 +0800, BME280, 24.990000, 54.690430, 1020.190
2017-11-24 01:07:57 +0800, BME280, 24.980000, 54.678711, 1020.150
2017-11-24 01:08:28 +0800, BME280, 24.980000, 54.656250, 1020.161
2017-11-24 01:09:00 +0800, BME280, 24.990000, 54.602539, 1020.206
2017-11-24 01:09:31 +0800, BME280, 24.980000, 54.600586, 1020.132
2017-11-24 01:10:03 +0800, BME280, 24.980000, 54.533203, 1020.117
2017-11-24 01:10:34 +0800, BME280, 24.990000, 54.545898, 1020.121
2017-11-24 01:11:06 +0800, BME280, 24.980000, 54.566406, 1020.111
2017-11-24 01:11:38 +0800, BME280, 24.980000, 54.510742, 1020.100
2017-11-24 01:12:09 +0800, BME280, 24.990000, 54.511719, 1020.133
2017-11-24 01:12:41 +0800, BME280, 24.990000, 54.500977, 1020.133
2017-11-24 01:13:12 +0800, BME280, 24.980000, 54.500000, 1020.089
2017-11-24 01:13:44 +0800, BME280, 24.980000, 54.488281, 1020.024
2017-11-24 01:14:15 +0800, BME280, 24.969999, 54.499023, 1019.997
2017-11-24 01:14:47 +0800, BME280, 24.980000, 54.509766, 1020.015
2017-11-24 01:15:18 +0800, BME280, 24.969999, 54.487305, 1020.002
2017-11-24 01:15:50 +0800, BME280, 24.959999, 54.475586, 1019.971
2017-11-24 01:16:21 +0800, BME280, 24.959999, 54.475586, 1019.909
2017-11-24 01:16:53 +0800, BME280, 24.959999, 54.453125, 1019.961
2017-11-24 01:17:24 +0800, BME280, 24.950001, 54.429688, 1019.891
2017-11-24 01:17:56 +0800, BME280, 24.940001, 54.416992, 1019.883
2017-11-24 01:18:27 +0800, BME280, 24.969999, 54.463867, 1019.886
2017-11-24 01:18:59 +0800, BME280, 24.950001, 54.417969, 1019.875
2017-11-24 01:19:30 +0800, BME280, 24.959999, 54.397461, 1019.858
2017-11-24 01:20:02 +0800, BME280, 24.959999, 54.385742, 1019.891
2017-11-24 01:20:34 +0800, BME280, 24.959999, 54.363281, 1019.900
2017-11-24 01:21:05 +0800, BME280, 24.950001, 54.362305, 1019.888
2017-11-24 01:21:37 +0800, BME280, 24.959999, 54.352539, 1019.899
2017-11-24 01:22:08 +0800, BME280, 24.940001, 54.394531, 1019.923
2017-11-24 01:22:40 +0800, BME280, 24.959999, 54.352539, 1019.963
2017-11-24 01:23:11 +0800, BME280, 24.959999, 54.341797, 1019.969
2017-11-24 01:23:43 +0800, BME280, 24.959999, 54.341797, 1020.028
2017-11-24 01:24:14 +0800, BME280, 24.959999, 54.296875, 1020.013
2017-11-24 01:24:46 +0800, BME280, 24.969999, 54.307617, 1020.061
2017-11-24 01:25:17 +0800, BME280, 24.959999, 54.263672, 1020.054
2017-11-24 01:25:49 +0800, BME280, 24.950001, 54.262695, 1020.058
2017-11-24 01:26:21 +0800, BME280, 24.969999, 54.352539, 1020.098
2017-11-24 01:26:52 +0800, BME280, 24.959999, 54.229492, 1020.088
2017-11-24 01:27:24 +0800, BME280, 24.969999, 54.208984, 1020.127
2017-11-24 01:27:55 +0800, BME280, 24.959999, 54.229492, 1020.101
2017-11-24 01:28:27 +0800, BME280, 24.959999, 54.173828, 1020.099
2017-11-24 01:28:58 +0800, BME280, 24.959999, 54.173828, 1020.065
2017-11-24 01:29:30 +0800, BME280, 24.959999, 54.208008, 1020.045
2017-11-24 01:30:02 +0800, BME280, 24.950001, 54.172852, 1020.017
2017-11-24 01:30:33 +0800, BME280, 24.959999, 54.118164, 1019.986
2017-11-24 01:31:05 +0800, BME280, 24.959999, 54.062500, 1019.991
2017-11-24 01:31:36 +0800, BME280, 24.959999, 54.129883, 1019.927
2017-11-24 01:32:08 +0800, BME280, 24.950001, 54.139648, 1019.905
2017-11-24 01:32:39 +0800, BME280, 24.950001, 54.094727, 1019.904
2017-11-24 01:33:11 +0800, BME280, 24.959999, 54.084961, 1019.875
2017-11-24 01:33:42 +0800, BME280, 24.950001, 54.117188, 1019.901
2017-11-24 01:34:14 +0800, BME280, 24.959999, 54.062500, 1019.880
2017-11-24 01:34:46 +0800, BME280, 24.950001, 54.094727, 1019.877
2017-11-24 01:35:18 +0800, BME280, 24.950001, 54.072266, 1019.898
2017-11-24 01:35:49 +0800, BME280, 24.950001, 54.038086, 1019.921
2017-11-24 01:36:21 +0800, BME280, 24.950001, 54.061523, 1019.935
2017-11-24 01:36:53 +0800, BME280, 24.940001, 54.083008, 1019.890
2017-11-24 01:37:24 +0800, BME280, 24.959999, 54.062500, 1019.937
2017-11-24 01:37:56 +0800, BME280, 24.950001, 54.039062, 1020.001
2017-11-24 01:38:27 +0800, BME280, 24.950001, 54.028320, 1019.922
2017-11-24 01:38:59 +0800, BME280, 24.959999, 53.996094, 1020.015
2017-11-24 01:39:30 +0800, BME280, 24.959999, 54.006836, 1020.019
2017-11-24 01:40:02 +0800, BME280, 24.950001, 53.983398, 1020.062
2017-11-24 01:40:33 +0800, BME280, 24.950001, 53.994141, 1020.075
2017-11-24 01:41:05 +0800, BME280, 24.959999, 53.961914, 1020.085
2017-11-24 01:41:36 +0800, BME280, 24.950001, 53.950195, 1020.087
2017-11-24 01:42:08 +0800, BME280, 24.950001, 53.950195, 1020.079
2017-11-24 01:42:39 +0800, BME280, 24.950001, 53.960938, 1020.087
2017-11-24 01:43:17 +0800, BME280, 24.950001, 53.950195, 1020.063
2017-11-24 01:43:49 +0800, BME280, 24.950001, 53.938477, 1020.107
2017-11-24 01:44:20 +0800, BME280, 24.959999, 53.939453, 1020.126
2017-11-24 01:44:53 +0800, BME280, 24.969999, 53.928711, 1020.139
2017-11-24 01:45:24 +0800, BME280, 24.969999, 53.896484, 1020.152
2017-11-24 01:45:56 +0800, BME280, 24.969999, 53.840820, 1020.184
2017-11-24 01:46:27 +0800, BME280, 24.959999, 53.873047, 1020.207
2017-11-24 01:46:59 +0800, BME280, 24.959999, 53.839844, 1020.194
2017-11-24 01:47:31 +0800, BME280, 24.959999, 53.839844, 1020.224
2017-11-24 01:48:02 +0800, BME280, 24.969999, 53.839844, 1020.274
2017-11-24 01:48:34 +0800, BME280, 24.950001, 53.827148, 1020.289
2017-11-24 01:49:05 +0800, BME280, 24.969999, 53.786133, 1020.322
2017-11-24 01:49:37 +0800, BME280, 24.969999, 53.772461, 1020.325
2017-11-24 01:50:08 +0800, BME280, 24.959999, 53.784180, 1020.312
2017-11-24 01:50:40 +0800, BME280, 24.959999, 53.784180, 1020.353
2017-11-24 01:51:11 +0800, BME280, 24.959999, 53.761719, 1020.309
2017-11-24 01:51:43 +0800, BME280, 24.959999, 53.794922, 1020.323
2017-11-24 01:52:14 +0800, BME280, 24.959999, 53.839844, 1020.300
2017-11-24 01:52:46 +0800, BME280, 24.950001, 53.826172, 1020.268
2017-11-24 01:53:17 +0800, BME280, 24.959999, 53.828125, 1020.311
2017-11-24 01:53:49 +0800, BME280, 24.950001, 53.827148, 1020.268
2017-11-24 01:54:20 +0800, BME280, 24.959999, 53.839844, 1020.275
2017-11-24 01:54:52 +0800, BME280, 24.950001, 53.837891, 1020.269
2017-11-24 01:55:24 +0800, BME280, 24.950001, 53.793945, 1020.275
2017-11-24 01:55:55 +0800, BME280, 24.930000, 53.802734, 1020.206
2017-11-24 01:56:27 +0800, BME280, 24.940001, 53.781250, 1020.199
2017-11-24 01:56:59 +0800, BME280, 24.950001, 53.792969, 1020.200
2017-11-24 01:57:30 +0800, BME280, 24.940001, 53.826172, 1020.173
2017-11-24 01:58:02 +0800, BME280, 24.940001, 53.814453, 1020.197
2017-11-24 01:58:34 +0800, BME280, 24.940001, 53.826172, 1020.165
2017-11-24 01:59:05 +0800, BME280, 24.940001, 53.792969, 1020.140
2017-11-24 01:59:37 +0800, BME280, 24.950001, 53.781250, 1020.115
2017-11-24 02:00:08 +0800, BME280, 24.940001, 53.781250, 1020.084
2017-11-24 02:00:40 +0800, BME280, 24.950001, 53.793945, 1020.074
2017-11-24 02:01:11 +0800, BME280, 24.940001, 53.792969, 1020.021
2017-11-24 02:01:43 +0800, BME280, 24.950001, 53.771484, 1020.033
2017-11-24 02:02:14 +0800, BME280, 24.950001, 53.782227, 1019.981
2017-11-24 02:02:46 +0800, BME280, 24.930000, 53.791016, 1020.069
2017-11-24 02:03:18 +0800, BME280, 24.940001, 53.770508, 1020.059
2017-11-24 02:03:49 +0800, BME280, 24.940001, 53.748047, 1019.929
2017-11-24 02:04:21 +0800, BME280, 24.930000, 53.780273, 1019.960
2017-11-24 02:04:52 +0800, BME280, 24.940001, 53.792969, 1020.020
2017-11-24 02:05:24 +0800, BME280, 24.930000, 53.813477, 1020.049
2017-11-24 02:05:56 +0800, BME280, 24.940001, 53.781250, 1020.081
2017-11-24 02:06:27 +0800, BME280, 24.930000, 53.802734, 1020.073
2017-11-24 02:06:59 +0800, BME280, 24.930000, 53.802734, 1020.049
2017-11-24 02:07:30 +0800, BME280, 24.930000, 53.825195, 1020.110
2017-11-24 02:08:02 +0800, BME280, 24.930000, 53.825195, 1020.055
2017-11-24 02:08:34 +0800, BME280, 24.910000, 53.867188, 1020.088
2017-11-24 02:09:05 +0800, BME280, 24.900000, 53.866211, 1020.089
2017-11-24 02:09:37 +0800, BME280, 24.900000, 53.876953, 1020.130
2017-11-24 02:10:08 +0800, BME280, 24.860001, 53.861328, 1020.000
2017-11-24 02:10:40 +0800, BME280, 24.920000, 53.878906, 1020.048
2017-11-24 02:11:12 +0800, BME280, 24.900000, 53.888672, 1020.013
2017-11-24 02:11:43 +0800, BME280, 24.920000, 53.857422, 1019.988
2017-11-24 02:12:15 +0800, BME280, 24.930000, 53.858398, 1019.955
2017-11-24 02:12:46 +0800, BME280, 24.920000, 53.857422, 1019.960
2017-11-24 02:13:18 +0800, BME280, 24.900000, 53.876953, 1019.850
2017-11-24 02:13:49 +0800, BME280, 24.920000, 53.844727, 1019.872
2017-11-24 02:14:21 +0800, BME280, 24.910000, 53.867188, 1019.849
2017-11-24 02:14:52 +0800, BME280, 24.920000, 53.844727, 1019.845
2017-11-24 02:15:24 +0800, BME280, 24.930000, 53.858398, 1019.882
2017-11-24 02:15:56 +0800, BME280, 24.930000, 53.847656, 1019.838
2017-11-24 02:16:27 +0800, BME280, 24.920000, 53.878906, 1019.803
2017-11-24 02:17:00 +0800, BME280, 24.930000, 53.880859, 1019.810
2017-11-24 02:17:31 +0800, BME280, 24.920000, 53.878906, 1019.769
2017-11-24 02:18:03 +0800, BME280, 24.920000, 53.990234, 1019.749
2017-11-24 02:18:34 +0800, BME280, 24.920000, 53.900391, 1019.786
2017-11-24 02:19:06 +0800, BME280, 24.910000, 53.912109, 1019.780
2017-11-24 02:19:37 +0800, BME280, 24.920000, 53.913086, 1019.823
2017-11-24 02:20:09 +0800, BME280, 24.930000, 53.891602, 1019.848
2017-11-24 02:20:41 +0800, BME280, 24.920000, 53.878906, 1019.803
2017-11-24 02:21:26 +0800, BME280, 24.940001, 53.875000, 1019.762
2017-11-24 02:21:57 +0800, BME280, 24.940001, 53.871094, 1019.777
2017-11-24 02:22:29 +0800, BME280, 24.930000, 53.992188, 1019.797
2017-11-24 02:23:00 +0800, BME280, 24.920000, 53.934570, 1019.803
